"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Age_group","Microorganism","Isolated","Percent"
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Enterococcus faecium",1670,6
2018,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Enterococcus faecium",1670,50
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Klebsiella pneumoniae",3853,15
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Klebsiella pneumoniae",3853,37
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Klebsiella pneumoniae",3853,6
2018,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Klebsiella pneumoniae",3853,42
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Pseudomonas aeruginosa",1779,10
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Pseudomonas aeruginosa",1779,39
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Pseudomonas aeruginosa",1779,7
2018,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Pseudomonas aeruginosa",1779,44
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Staphylococcus aureus",3397,11
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Staphylococcus aureus",3397,40
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Staphylococcus aureus",3397,7
2018,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Staphylococcus aureus",3397,41
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Streptococcus pneumoniae",253,9
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Streptococcus pneumoniae",253,38
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Streptococcus pneumoniae",253,10
2018,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Streptococcus pneumoniae",253,43
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Acinetobacter spp.",2483,7
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Acinetobacter spp.",2483,38
2019,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Acinetobacter spp.",2483,7
2019,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Acinetobacter spp.",2483,48
